0.006	0.136667
0.006	0.32
0.006	0.153333
0.006	0.106667
0.006	0.163333
0.006	0.213333
0.006	0.223333
0.006	0.173333
0.006	0.166667
0.006	0.15
0.006	0.263333
0.006	0.11
0.006	0.136667
0.006	0.15
0.006	0.213333
0.006	0.193333
0.006	0.376667
0.006	0.153333
0.006	0.176667
0.006	0.21
0.006	0.3
0.006	0.0566667
0.006	0.16
0.006	0.273333
0.006	0.0333333
0.006	0.143333
0.006	0.23
0.006	0.113333
0.006	0.05
0.006	0.343333
0.006	0.28
0.006	0.2
0.007	0.0633333
0.007	0.276667
0.007	0.0566667
0.007	0.13
0.007	0.193333
0.007	0.14
0.007	0.146667
0.007	0.333333
0.007	0.16
0.007	0.06
0.007	0.126667
0.007	0.126667
0.007	0.15
0.007	0.04
0.007	0.126667
0.007	0.0666667
0.007	0.0866667
0.007	0.06
0.007	0.183333
0.007	0.183333
0.007	0.23
0.007	0.233333
